[2020-05-03 15:39:47,969] [server.py:32] [server:handler_accept] [INFO]- 等待新连接：0
[2020-05-03 15:46:19,127] [server.py:50] [server:handler_msg] [INFO]- 收到了客户端的消息：b'\x00'
[2020-05-03 15:46:19,826] [server.py:50] [server:handler_msg] [INFO]- 收到了客户端的消息：b'\x00'
[2020-05-03 15:46:20,543] [server.py:50] [server:handler_msg] [INFO]- 收到了客户端的消息：b'\x00'
[2020-05-03 15:46:52,046] [server.py:32] [server:handler_accept] [INFO]- 等待新连接：0
[2020-05-03 18:18:45,699] [server.py:25] [server:handler_accept] [INFO]- 等待新连接：0
[2020-05-03 18:18:53,460] [server.py:25] [server:handler_accept] [INFO]- 等待新连接：1
[2020-05-03 18:20:31,930] [server.py:25] [server:handler_accept] [INFO]- 等待新连接：2
[2020-05-03 18:21:07,855] [server.py:25] [server:handler_accept] [INFO]- 等待新连接：0
[2020-05-03 18:21:11,958] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b'\x00'，消息长度为：1
[2020-05-03 18:21:11,958] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:15,636] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b'\x00'，消息长度为：1
[2020-05-03 18:21:15,636] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:16,758] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b'\x00'，消息长度为：1
[2020-05-03 18:21:16,758] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:17,790] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b'\x00'，消息长度为：1
[2020-05-03 18:21:17,790] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:19,686] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:19,686] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:19,744] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:19,744] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:19,806] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:19,806] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:19,867] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:19,867] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:19,928] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:19,928] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:19,984] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:19,984] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,040] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,040] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,097] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,097] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,153] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,154] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,212] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,213] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,270] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,271] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,325] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,325] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,381] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,382] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,441] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,441] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,498] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,498] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,554] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,554] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,611] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,612] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,671] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,671] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,728] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,728] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,783] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,783] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,843] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,843] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,902] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,902] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:20,956] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:20,956] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,010] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,010] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,064] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,064] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,119] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,119] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,174] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,175] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,229] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,229] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,284] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,284] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,338] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,339] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,392] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,392] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,446] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,446] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,500] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,500] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,558] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,558] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,617] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,617] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,674] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,675] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,728] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,728] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,782] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,782] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,838] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,839] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,896] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,896] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:21,952] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:21,952] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,005] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,006] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,061] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,061] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,116] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,117] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,174] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,175] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,229] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,229] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,288] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,289] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,346] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,346] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,402] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,403] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,458] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,458] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,511] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,511] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,566] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,566] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,620] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,620] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,674] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,674] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,728] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,729] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,786] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,786] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,842] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,842] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,896] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,896] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:22,950] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:22,950] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,004] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,004] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,063] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,063] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,119] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,119] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,176] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,176] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,231] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,231] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,285] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,285] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,341] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,341] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,395] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,395] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,449] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,449] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,505] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,505] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,563] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,563] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,618] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,618] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,673] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,673] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,735] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,735] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,789] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,789] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,843] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,843] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,896] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,897] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:23,950] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:23,951] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,004] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,004] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,065] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,065] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,120] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,120] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,176] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,176] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,235] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,235] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,297] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,297] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,352] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,352] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,407] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,407] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,461] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,461] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,515] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,515] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,568] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,568] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,622] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,622] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,676] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,676] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,731] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,732] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,786] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,786] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,843] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,843] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,898] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,898] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:24,952] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:24,952] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,007] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,007] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,061] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,061] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,115] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,115] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,169] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,170] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,226] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,226] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,282] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,282] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,336] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,337] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,393] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,393] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,451] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,451] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,509] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,509] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,563] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,563] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,622] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
[2020-05-03 18:21:25,622] [server.py:43] [server:handler_msg] [INFO]- 当前dtu_no发起连接0
[2020-05-03 18:21:25,681] [server.py:40] [server:handler_msg] [INFO]- 收到了客户端的消息：b''，消息长度为：0
